airport_id,airport_name,iata,pagerank
3682,Hartsfield Jackson Atlanta International Airport,ATL,29.551140611031197
3830,Chicago O'Hare International Airport,ORD,18.61601544546497
3484,Los Angeles International Airport,LAX,17.947551856551737
3670,Dallas Fort Worth International Airport,DFW,17.184023889978732
1382,Charles de Gaulle International Airport,CDG,15.622570571425888
507,London Heathrow Airport,LHR,15.509652501404494
3316,Singapore Changi Airport,SIN,15.407530961799013
3751,Denver International Airport,DEN,15.259066086142212
3364,Beijing Capital International Airport,PEK,15.199016961295813
340,Frankfurt am Main Airport,FRA,14.252878301739152
3797,John F Kennedy International Airport,JFK,14.060828594952046
4029,Domodedovo International Airport,DME,13.861490474763137
580,Amsterdam Airport Schiphol,AMS,13.123477691353507
3576,Miami International Airport,MIA,13.11324045140365
3361,Sydney Kingsford Smith International Airport,SYD,13.047288383597255
1701,Atatürk International Airport,ISL,12.880009572702535
2188,Dubai International Airport,DXB,12.423557408758496
3406,Shanghai Pudong International Airport,PVG,11.833202573163815
3930,Incheon International Airport,ICN,11.701449534952038
3885,Suvarnabhumi Airport,BKK,11.666073505941505
3077,Hong Kong International Airport,HKG,11.115775742997238
193,Lester B. Pearson International Airport,YYZ,11.059612068898776
1218,Barcelona International Airport,BCN,10.951935425007804
2709,El Dorado International Airport,BOG,10.890303452004321
1824,Licenciado Benito Juarez International Airport,MEX,10.356104251686796
3093,Indira Gandhi International Airport,DEL,10.34561741046343
3320,Brisbane International Airport,BNE,10.179708324631086
1229,Adolfo Suárez Madrid–Barajas Airport,MAD,10.033988066235535
3876,Charlotte Douglas International Airport,CLT,9.903321533259327
346,Munich Airport,MUC,9.819316962941194
2397,Ninoy Aquino International Airport,MNL,9.707097126697036
2564,Guarulhos - Governador André Franco Montoro International Airport,GRU,9.704477530244597
3304,Kuala Lumpur International Airport,KUL,9.634018317798368
813,OR Tambo International Airport,JNB,9.601145737897191
502,London Gatwick Airport,LGW,9.474905122984152
2279,Narita International Airport,NRT,9.450269692458592
3370,Guangzhou Baiyun International Airport,CAN,9.231271641854168
1555,Leonardo da Vinci–Fiumicino Airport,FCO,9.216371632987741
302,Brussels Airport,BRU,9.177409141351784
3752,Philadelphia International Airport,PHL,9.141797407137782
2997,Chhatrapati Shivaji International Airport,BOM,8.79238168334968
3462,Phoenix Sky Harbor International Airport,PHX,8.682583726231186
3877,McCarran International Airport,LAS,8.593331529136945
3550,George Bush Intercontinental Houston Airport,IAH,8.586007625683068
3774,Ted Stevens Anchorage International Airport,ANC,8.551755962433065
3395,Chengdu Shuangliu International Airport,CTU,8.429945203278066
1613,Vienna International Airport,VIE,8.4021282834443
2006,Auckland International Airport,AKL,8.340449442327037
737,Stockholm-Arlanda Airport,ARN,8.339991107094987
3469,San Francisco International Airport,SFO,8.316544333048101
3275,Soekarno-Hatta International Airport,CGK,8.296828179286523
478,Manchester Airport,MAN,8.269217662744184
2442,Jorge Newbery Airpark,AEP,8.214394589902593
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,MSP,8.057601845996436
2359,Tokyo Haneda International Airport,HND,7.939854538294162
3577,Seattle Tacoma International Airport,SEA,7.928490910920665
2179,Abu Dhabi International Airport,AUH,7.679138128009801
345,Düsseldorf Airport,DUS,7.641652782603324
3494,Newark Liberty International Airport,EWR,7.580760272505662
2276,Taiwan Taoyuan International Airport,TPE,7.566004323560242
3339,Melbourne International Airport,MEL,7.504417662841375
3382,Kunming Changshui International Airport,KMG,7.484297500640787
3448,General Edward Lawrence Logan International Airport,BOS,7.483642947919958
1386,Paris-Orly Airport,ORY,7.479078449875863
3878,Orlando International Airport,MCO,7.478258962466766
3998,Palma De Mallorca Airport,PMI,7.471923942813104
3599,Bethel Airport,BET,7.456601449174215
3941,Eleftherios Venizelos International Airport,ATH,7.334085128836188
3645,Detroit Metropolitan Wayne County Airport,DTW,7.252693512680311
156,Vancouver International Airport,YVR,7.198677549558184
2072,King Abdulaziz International Airport,JED,7.004345474728367
2948,Pulkovo Airport,LED,6.970011638187939
2789,Jorge Chávez International Airport,LIM,6.9126254349632985
3379,Xi'an Xianyang International Airport,XIY,6.911946422896792
1638,Humberto Delgado Airport (Lisbon Portela Airport),LIS,6.849385682977072
609,Copenhagen Kastrup Airport,CPH,6.786451545513268
1678,Zürich Airport,ZRH,6.783809066163496
2985,Sheremetyevo International Airport,SVO,6.7623969159737
644,Oslo Lufthavn,OSL,6.7240281490523275
3533,Fort Lauderdale Hollywood International Airport,FLL,6.651275111416056
3393,Chongqing Jiangbei International Airport,CKG,6.641717193636514
146,Montreal / Pierre Elliott Trudeau International Airport,YUL,6.551358817220823
3714,Washington Dulles International Airport,IAD,6.551104851904785
4059,Jomo Kenyatta International Airport,NBO,6.448108542197491
421,Helsinki Vantaa Airport,HEL,6.32211874578253
2531,Presidente Juscelino Kubistschek International Airport,BSB,6.105009807228424
11051,Hamad International Airport,DOH,6.058125719907959
3386,Hangzhou Xiaoshan International Airport,HGH,5.965853644046105
3520,Ronald Reagan Washington National Airport,DCA,5.905876393325209
3536,Salt Lake City International Airport,SLC,5.855904228323669
1107,Addis Ababa Bole International Airport,ADD,5.77780343872904
3374,Shenzhen Bao'an International Airport,SZX,5.753800435500612
3383,Xiamen Gaoqi International Airport,XMN,5.698300667392817
3351,Perth International Airport,PER,5.671139695202314
2851,Simón Bolívar International Airport,CCS,5.666655476328793
351,Berlin-Tegel Airport,TXL,5.6589624698809855
599,Dublin Airport,DUB,5.646606961301469
2082,King Khaled International Airport,RUH,5.4537956070396705
1230,Málaga Airport,AGP,5.43096655554458
548,London Stansted Airport,STN,5.3932570391588985
1128,Cairo International Airport,CAI,5.335224125130225
1524,Malpensa International Airport,MXP,5.299320682864041
4317,Sabiha Gökçen International Airport,SAW,5.295880878631428
5,Port Moresby Jacksons International Airport,POM,5.249230798869333
3391,Shanghai Hongqiao International Airport,SHA,5.2404383550145885
4075,Faa'a International Airport,PPT,5.180986630488852
2131,Mehrabad International Airport,THR,5.098165989404521
3399,Ürümqi Diwopu International Airport,URC,5.024998176513757
1852,Cancún International Airport,CUN,4.996351992415591
2650,Comodoro Arturo Merino Benítez International Airport,SCL,4.952072426940424
1587,Václav Havel Airport Prague,PRG,4.931916207501705
3940,Ngurah Rai (Bali) International Airport,DPS,4.860770412456011
178,Calgary International Airport,YYC,4.848859127784002
3205,Tan Son Nhat International Airport,SGN,4.835998201196434
3728,Daniel K Inouye International Airport,HNL,4.805546810979038
3992,Kansai International Airport,KIX,4.759225879505655
3697,La Guardia Airport,LGA,4.747334863276927
2560,Rio Galeão – Tom Jobim International Airport,GIG,4.620616235689443
3390,Liuting Airport,TAO,4.618005528915367
1074,Mohammed V International Airport,CMN,4.572464288577283
3157,Don Mueang International Airport,DMK,4.566899539038075
1885,Juan Santamaria International Airport,SJO,4.5629374353078465
1212,Alicante International Airport,ALC,4.559408130640823
3371,Changsha Huanghua International Airport,CSX,4.548810782846349
3376,Wuhan Tianhe International Airport,WUH,4.510019518416332
3849,Baltimore/Washington International Thurgood Marshall Airport,BWI,4.474921999800067
2578,Viracopos International Airport,VCP,4.407046557079383
1665,Geneva Cointrin International Airport,GVA,4.403515678649057
1871,Tocumen International Airport,PTY,4.3851721298868735
3240,Hasanuddin International Airport,UPG,4.338652808360767
1054,Gran Canaria Airport,LPA,4.294533675995599
1335,Lyon Saint-Exupéry Airport,LYS,4.277161279885573
3720,Portland International Airport,PDX,4.226792694838932
4074,Honiara International Airport,HIR,4.19163573269426
3322,Cairns International Airport,CNS,4.160428442516012
342,Hamburg Airport,HAM,4.120118592226722
1997,Bauerfield International Airport,VLI,4.11279390406039
2975,Koltsovo Airport,SVX,4.095469907053811
3678,St Louis Lambert International Airport,STL,4.093665268255842
3043,Netaji Subhash Chandra Bose International Airport,CCU,4.091447132830105
1353,Marseille Provence Airport,MRS,4.0789530117501975
3646,Tampa International Airport,TPA,4.0713895611811095
3375,Zhengzhou Xinzheng International Airport,CGO,4.061648267033124
1056,Tenerife South Airport,TFS,4.037421192581731
2176,Kuwait International Airport,KWI,4.029570340993962
1590,Ben Gurion International Airport,TLV,4.0197608687966015
3693,Ralph Wien Memorial Airport,OTZ,4.001653062290457
3747,Chicago Midway International Airport,MDW,3.971350941933785
210,Houari Boumediene Airport,ALG,3.922464214278468
3024,Bandaranaike International Colombo Airport,CMB,3.896170792620943
1354,Nice-Côte d'Azur Airport,NCE,3.884276531856645
4331,Mashhad International Airport,MHD,3.876184147296707
3388,Nanjing Lukou Airport,NKG,3.8710047346458354
2890,Luis Munoz Marin International Airport,SJU,3.8601634701954626
3341,Adelaide International Airport,ADL,3.7441611487690003
3731,San Diego International Airport,SAN,3.7415070076217627
3615,Nome Airport,OME,3.724122657432196
3861,Louis Armstrong New Orleans International Airport,MSY,3.693484091833297
3988,Ministro Pistarini International Airport,EZE,3.6870419725504746
3400,Taiping Airport,HRB,3.669210805671345
2191,Sharjah International Airport,SHJ,3.649486166905138
2194,Muscat International Airport,MCT,3.6392567577030666
3404,Zhoushuizi Airport,DLC,3.636713460796887
3131,Kempegowda International Airport,BLR,3.624668497639579
3144,Chennai International Airport,MAA,3.6139925033623093
196,Yellowknife Airport,YZF,3.5905604246038454
2621,Deputado Luiz Eduardo Magalhães International Airport,SSA,3.583183252318471
2988,Vnukovo International Airport,VKO,3.541868248468228
469,Birmingham International Airport,BHX,3.5403810857677285
2170,Queen Alia International Airport,AMM,3.540256260245979
350,Stuttgart Airport,STR,3.533807049963766
3368,Tianjin Binhai International Airport,TSN,3.53283556006207
344,Cologne Bonn Airport,CGN,3.5319556111161416
3199,Noi Bai International Airport,HAN,3.5091099812235402
3492,Juneau International Airport,JNU,3.5056295774569874
1657,Henri Coandă International Airport,OTP,3.4892466237282
3832,Fairbanks International Airport,FAI,3.488101241264447
1688,Antalya International Airport,AYT,3.4880512988254284
2001,Nouméa Magenta Airport,GEA,3.445819535124776
4144,Taoxian Airport,SHE,3.400299690661355
951,Quatro de Fevereiro Airport,LAD,3.397908873095929
1960,Nadi International Airport,NAN,3.3878386603435966
3076,Hazrat Shahjalal International Airport,DAC,3.377940006654254
535,Edinburgh Airport,EDI,3.350841465412415
1953,Lynden Pindling International Airport,NAS,3.3469956879553964
4078,Tolmachevo Airport,OVB,3.330300958123009
2537,Tancredo Neves International Airport,CNF,3.3222132457362283
1551,Venice Marco Polo Airport,VCE,3.313133277233052
534,Glasgow International Airport,GLA,3.3011027207852646
679,Warsaw Chopin Airport,WAW,3.2777922213764112
49,Edmonton International Airport,YEG,3.27523197497796
3394,Longdongbao Airport,KWE,3.2747914507241984
1804,Don Miguel Hidalgo Y Costilla International Airport,GDL,3.238439404256487
3928,Juanda International Airport,SUB,3.2145773242976126
2287,New Chitose Airport,CTS,3.1971114479751432
4108,Yaoqiang Airport,TNA,3.181052954308102
287,Tunis Carthage International Airport,TUN,3.1728078425647546
3385,Fuzhou Changle International Airport,FOC,3.172528085221434
3808,Ketchikan International Airport,KTN,3.172383663309592
2939,Boryspil International Airport,KBP,3.1541149362685874
1636,Francisco de Sá Carneiro Airport,OPO,3.1412013671393413
3999,Darwin International Airport,DRW,3.1136608136332162
2618,Congonhas Airport,CGH,3.0611824832142784
1606,Malta International Airport,MLA,3.037704983389753
492,London Luton Airport,LTN,3.028498763774671
2009,Christchurch International Airport,CHC,3.0222377036584045
273,Murtala Muhammed International Airport,LOS,3.012057461853868
2064,King Fahd International Airport,DMM,3.0082284777773154
2206,Jinnah International Airport,KHI,3.0069527099198194
2599,Salgado Filho Airport,POA,3.0064383100539502
2042,Wellington International Airport,WLG,3.00565003052117
2305,Fukuoka Airport,FUK,2.98387226668011
3486,Cleveland Hopkins International Airport,CLE,2.9673313497300557
1509,Catania-Fontanarossa Airport,CTA,2.952522049402928
1869,Marcos A. Gelabert International Airport,PAC,2.940088114001472
1055,Lanzarote Airport,ACE,2.93301941024465
2983,Tashkent International Airport,TAS,2.8895607972725825
3953,Riga International Airport,RIX,2.879644963099269
2688,Mariscal Sucre International Airport,UIO,2.8788706433797446
2057,Bahrain International Airport,BAH,2.861736252091883
3942,Chubu Centrair International Airport,NGO,2.8597123120910677
1452,Heraklion International Nikos Kazantzakis Airport,HER,2.8521613928061633
2551,Eduardo Gomes International Airport,MAO,2.8448079274991724
2908,Almaty Airport,ALA,2.8015452877094966
1626,Faro Airport,FAO,2.7906069911251823
2545,Afonso Pena Airport,CWB,2.7732496389414636
2548,Marechal Rondon Airport,CGB,2.7658753511358998
3373,Nanning Wuxu Airport,NNG,2.7610473838023
160,Winnipeg / James Armstrong Richardson International Airport,YWG,2.7341889255228815
3239,Yangon International Airport,RGN,2.7299687111520288
6341,Beijing Nanyuan Airport,NAY,2.7092125830709723
1147,Nairobi Wilson Airport,WIL,2.695010201622959
1084,Léopold Sédar Senghor International Airport,DKR,2.687005245587211
490,Bristol Airport,BRS,2.685784829762611
3125,Tribhuvan International Airport,KTM,2.6837387090377764
1825,General Mariano Escobedo International Airport,MTY,2.660970843439022
1225,Ibiza Airport,IBZ,2.6507133423124585
3690,Nashville International Airport,BNA,2.6494399133664728
4206,Mactan Cebu International Airport,CEB,2.637114331630767
1273,Toulouse-Blagnac Airport,TLS,2.6346077036925863
1682,Esenboğa International Airport,ESB,2.6327543988032565
1197,Larnaca International Airport,LCA,2.6316797485990935
1525,Il Caravaggio International Airport,BGY,2.62410203378079
3369,Taiyuan Wusu Airport,TYN,2.6207456743841337
1489,Budapest Liszt Ferenc International Airport,BUD,2.619236909924297
797,Cape Town International Airport,CPT,2.6150042468376578
132,Rankin Inlet Airport,YRT,2.599055072368755
55,Iqaluit Airport,YFB,2.5778746416968557
1472,Diagoras Airport,RHO,2.572386462372313
523,East Midlands Airport,EMA,2.565004588106924
3673,Austin Bergstrom International Airport,AUS,2.55158073186404
5967,Aniak Airport,ANI,2.5464543324195654
636,Bergen Airport Flesland,BGO,2.529752539936735
4120,Haikou Meilan International Airport,HAK,2.517472545681049
3458,Kansas City International Airport,MCI,2.5174698891531846
304,Brussels South Charleroi Airport,CRL,2.5111392640431887
4030,Sanya Phoenix International Airport,SYX,2.5055177017959376
1486,Thessaloniki Macedonia International Airport,SKG,2.4976140974259216
1418,Nantes Atlantique Airport,NTE,2.4945845702847436
4167,Orlando Sanford International Airport,SFB,2.4936747343859063
3372,Guilin Liangjiang International Airport,KWL,2.4919508183775694
6345,Baita International Airport,HET,2.48601635088907
3269,Kota Kinabalu International Airport,BKI,2.4752739740222918
1020,Ndjili International Airport,FIH,2.4696522868482624
3626,Raleigh Durham International Airport,RDU,2.469106235976569
2372,Gimhae International Airport,PUS,2.4441104275967964
2223,Benazir Bhutto International Airport,nan,2.441207450821028
2074,Prince Mohammad Bin Abdulaziz Airport,MED,2.4310136138200824
1051,Fuerteventura Airport,FUE,2.409586119716088
1423,EuroAirport Basel-Mulhouse-Freiburg Airport,BSL,2.406052325840838
1739,Belgrade Nikola Tesla Airport,BEG,2.40323756041495
248,Kotoka International Airport,ACC,2.3795733064431377
2762,El Alto International Airport,LPB,2.375067201854093
2673,José Joaquín de Olmedo International Airport,GYE,2.3729372881075528
3179,Phuket International Airport,HKT,2.370082063236614
1538,Bologna Guglielmo Marconi Airport,BLQ,2.3664312107526877
2370,Jeju International Airport,CJU,2.3547510627795933
897,Douala International Airport,DLA,2.3524224239821625
2384,Naha Airport,OKA,2.3201077966374415
2526,Val de Cans/Júlio Cezar Ribeiro International Airport,BEL,2.3069825571207483
2899,Princess Juliana International Airport,SXM,2.2944545604285174
2910,Astana International Airport,TSE,2.2692348478771023
3488,Cincinnati Northern Kentucky International Airport,CVG,2.2681383037238394
1760,Punta Cana International Airport,PUJ,2.263226429340673
663,"Tromsø Airport,",TOS,2.2604194215450635
907,Kenneth Kaunda International Airport Lusaka,LUN,2.2596305936781254
918,Ivato Airport,TNR,2.2553960031440634
5908,Santo Pekoa International Airport,SON,2.23749450375925
73,Halifax / Stanfield International Airport,YHZ,2.222755043537861
260,Nnamdi Azikiwe International Airport,ABV,2.2197741905164095
3566,William P Hobby Airport,HOU,2.2154318308976046
337,Berlin-Schönefeld Airport,SXF,2.215045204524933
3378,Lanzhou Zhongchuan Airport,LHW,2.2090359858334545
3570,Pittsburgh International Airport,PIT,2.2010619061355214
3266,Miri Airport,MYY,2.1907384560067658
1246,Valencia Airport,VLC,2.184596499153789
1706,Adnan Menderes International Airport,ADB,2.1791038250632035
3121,Macau International Airport,MFM,2.1596736937169454
503,London City Airport,LCY,2.154869174019803
1157,Tripoli International Airport,TIP,2.1477690781298864
3621,San Antonio International Airport,SAT,2.14574817500428
2922,Heydar Aliyev International Airport,GYD,2.133584170153046
2177,Beirut Rafic Hariri International Airport,BEY,2.1279323024518986
521,Newcastle Airport,NCL,2.1227591115587554
2937,Irkutsk Airport,IKT,2.113658586817776
6347,Shijiazhuang Daguocun International Airport,SJW,2.11322966620334
2157,Shiraz Shahid Dastghaib International Airport,SYZ,2.1127587304259463
3585,Indianapolis International Airport,IND,2.108498845576487
517,Leeds Bradford Airport,LBA,2.101113066026156
3387,Ningbo Lishe International Airport,NGB,2.0845289232069497
3384,Nanchang Changbei International Airport,KHN,2.0834736838735237
253,Port Bouet Airport,ABJ,2.0759740012239276
3794,King Salmon Airport,AKN,2.071368618727997
1562,Pisa International Airport,PSA,2.0701613946719695
3136,Cochin International Airport,COK,2.0630509597044
2612,Santos Dumont Airport,SDU,2.0591446717357753
2207,Alama Iqbal International Airport,LHE,2.0557541421338965
1075,Menara Airport,RAK,2.0491510548306904
100,Ottawa Macdonald-Cartier International Airport,YOW,2.0444425786627143
2334,Osaka International Airport,ITM,2.039701751835721
1561,Naples International Airport,NAP,2.033891701672589
8,Godthaab / Nuuk Airport,GOH,2.026450109867707
3453,Metropolitan Oakland International Airport,OAK,2.0151980015273607
4330,Imam Khomeini International Airport,IKA,2.0058946070861094
3244,Sentani International Airport,DJJ,2.0040386054553703
665,Trondheim Airport Værnes,TRD,2.0026847925035813
1175,Khartoum International Airport,KRT,2.0006921808513765
3931,Chiang Mai International Airport,CNX,1.9993538169936853
2979,Dushanbe Airport,DYU,1.9975434411941388
893,Sir Seewoosagur Ramgoolam International Airport,MRU,1.992963423561446
3748,Norman Y. Mineta San Jose International Airport,SJC,1.9922890562657862
3793,Southwest Florida International Airport,RSW,1.987146656769131
3759,John Glenn Columbus International Airport,CMH,1.9855304148816217
3156,Malé International Airport,MLE,1.9736850836936275
352,Hannover Airport,HAJ,1.9680235060937377
1892,Monseñor Óscar Arnulfo Romero International Airport,SAL,1.965135305789271
1909,José Martí International Airport,HAV,1.9576297651672623
6392,Wenzhou Longwan International Airport,WNZ,1.9574231790398195
1177,Julius Nyerere International Airport,DAR,1.9467096141787745
3919,Sultan Aji Muhamad Sulaiman Airport,BPN,1.9371578934954656
2923,Yakutsk Airport,YKS,1.9347757204259295
2610,Guararapes - Gilberto Freyre International Airport,REC,1.9207053335916495
629,Luxembourg-Findel International Airport,LUX,1.9062640308133718
2895,Queen Beatrix International Airport,AUA,1.9034776216548115
1961,Nausori International Airport,SUV,1.903341188872714
585,Eindhoven Airport,EIN,1.886599736952682
3473,Memphis International Airport,MEM,1.8784150455541129
3980,Sana'a International Airport,SAH,1.8702309694274588
3717,General Mitchell International Airport,MKE,1.866771374045157
6505,Phoenix-Mesa-Gateway Airport,AZA,1.857712754664134
2715,Alfonso Bonilla Aragon International Airport,CLO,1.8532083615993917
1847,General Abelardo L. Rodríguez International Airport,TIJ,1.8526739849522407
4374,Yemelyanovo Airport,KJA,1.8503290686282912
3456,Kahului Airport,OGG,1.8452358307756371
3860,Unalaska Airport,DUT,1.8445425214324187
1264,Bordeaux-Mérignac Airport,BOD,1.8387558316448191
3817,Sacramento International Airport,SMF,1.8357933324067244
1959,Rarotonga International Airport,RAR,1.833786806473492
3389,Hefei Luogang International Airport,HFE,1.8247420342924598
2559,Pinto Martins International Airport,FOR,1.8197641438375862
738,Stockholm-Bromma Airport,BMA,1.8141594938349541
2264,Kaohsiung International Airport,KHH,1.8114974862048026
1194,Sofia Airport,SOF,1.8109109326057549
1762,Las Américas International Airport,SDQ,1.7913361215870054
3308,Penang International Airport,PEN,1.7837046159290175
1005,Robert Gabriel Mugabe International Airport,HRE,1.7815277833760181
1165,Kigali International Airport,KGL,1.7571765214097002
1512,Falcone–Borsellino Airport,PMO,1.7548313678232785
666,Stavanger Airport Sola,SVG,1.7504135235803335
1957,Philip S. W. Goldson International Airport,BZE,1.748829758303991
3959,Vilnius International Airport,VNO,1.733498389846203
1367,Paris Beauvais Tillé Airport,BVA,1.7330853854527979
2624,Tefé Airport,TFF,1.7295413802774253
9,Kangerlussuaq Airport,SFJ,1.7254151237212743
245,Cadjehoun Airport,COO,1.720696510684024
18,Reykjavik Airport,RKV,1.7103733087567166
1253,Sevilla Airport,SVQ,1.7070699482811338
1216,Bilbao Airport,BIO,1.7060731550869137
1187,Entebbe International Airport,EBB,1.7007191146085863
1840,Los Cabos International Airport,SJD,1.6991259370710161
2771,Viru Viru International Airport,VVI,1.696104540051675
2912,Manas International Airport,FRU,1.6941818116135643
491,Liverpool John Lennon Airport,LPL,1.6919850382695045
1529,Milano Linate Airport,LIN,1.6873906899744315
2960,Krasnodar Pashkovsky International Airport,KRR,1.6826100317072388
2954,Minsk National Airport,MSQ,1.6814105117274665
7088,Unalakleet Airport,UNK,1.6787392815070703
1200,Dubrovnik Airport,DBV,1.6769978885097663
635,Bodø Airport,BOO,1.6739503988666504
4085,Yinchuan Airport,nan,1.66939161732573
3321,Gold Coast Airport,OOL,1.6650642792091395
2378,Gimpo International Airport,GMP,1.6643243170179505
3250,Sam Ratulangi Airport,MDC,1.6517209112297226
3380,Chinggis Khaan International Airport,ULN,1.640451723755313
4380,Longjia Airport,CGQ,1.6311669353332527
8076,Al Maktoum International Airport,DWC,1.6105158319993143
3408,Sultan Abdul Aziz Shah International Airport,SZB,1.606142355001868
532,Aberdeen Dyce Airport,ABZ,1.6040525233088316
3825,Bradley International Airport,BDL,1.6013666964443958
4019,Albuquerque International Sunport,ABQ,1.6013653353542783
2927,Khabarovsk-Novy Airport,KHV,1.600330034085159
3263,Kuching International Airport,KCH,1.588908661448368
1836,Licenciado Gustavo Díaz Ordaz International Airport,PVR,1.5865851425304984
4033,Lijiang Airport,LJG,1.5829534641075589
6173,Lokpriya Gopinath Bordoloi International Airport,GAU,1.580524379581618
3964,Zvartnots International Airport,EVN,1.577540116037316
3153,Trivandrum International Airport,TRV,1.5754554771849592
669,Kraków John Paul II International Airport,KRK,1.575060676688006
16,Keflavik International Airport,KEF,1.5671946617634465
1715,Dalaman International Airport,DLM,1.564587871996712
687,Gothenburg-Landvetter Airport,GOT,1.5598662834578592
3903,Hang Nadim International Airport,BTH,1.5464330929640677
1754,Providenciales Airport,PLS,1.5397892833740794
1222,Girona Airport,GRO,1.5325090546354834
668,Gdańsk Lech Wałęsa Airport,GDN,1.5255324532867325
529,Kirkwall Airport,KOI,1.5246700618563127
2246,Antonio B. Won Pat International Airport,GUM,1.523653674197793
3035,Siem Reap International Airport,REP,1.517532915050059
202,Sept-Îles Airport,YZV,1.5145964748272915
415,Lennart Meri Tallinn Airport,TLL,1.5093908189242602
3,Mount Hagen Kagamuga Airport,HGU,1.5053609716819725
2769,Teniente Av. Jorge Henrich Arauz Airport,TDD,1.5049698074913427
4248,Kulusuk,KUS,1.5042113991868589
2528,Pampulha - Carlos Drummond de Andrade Airport,PLU,1.497392074767467
4105,Hosea Kutako International Airport,WDH,1.497039781447409
1767,La Aurora Airport,GUA,1.4940402682415097
6366,Xining Caojiabu Airport,XNN,1.4936199304453694
3867,John Wayne Airport-Orange County Airport,SNA,1.493428897709017
3726,Boeing Field King County International Airport,BFI,1.4857498732483483
2555,Hercílio Luz International Airport,FLN,1.483701436650453
6355,Zhuhai Jinwan Airport,ZUH,1.4815399444540431
7206,Quinhagak Airport,KWN,1.4801326144676352
2729,Enrique Olaya Herrera Airport,EOH,1.4773100828034953
231,Es Senia Airport,ORN,1.4765383509138388
4021,Billings Logan International Airport,BIL,1.4736742058016625
4091,Madeira Airport,FNC,1.473474294926975
5435,Tokua Airport,RAB,1.467878980129355
608,Billund Airport,BLL,1.4640164086229828
2902,Piarco International Airport,POS,1.4634029293837323
355,Frankfurt-Hahn Airport,HHN,1.45867228222314
3531,Kodiak Airport,ADQ,1.4477484018573366
3324,Mount Isa Airport,ISA,1.4468520117032808
3722,Palm Beach International Airport,PBI,1.4405618545840888
3420,Fort Yukon Airport,FYU,1.4385220291846768
1460,Ioannis Kapodistrias International Airport,CFU,1.4362305337765884
2104,Ahwaz Airport,AWZ,1.4345109558636693
3764,Edward G. Pitka Sr Airport,GAL,1.4331327758333074
3617,St Petersburg Clearwater International Airport,PIE,1.4324862859479583
2275,Taipei Songshan Airport,TSA,1.4308721454958606
1563,Peretola Airport,FLR,1.4242132727491368
1553,Ciampino–G. B. Pastine International Airport,CIA,1.419401521667537
3995,Ilulissat Airport,JAV,1.4186434807359152
1324,Ajaccio-Napoléon Bonaparte Airport,AJA,1.4151228155102977
3712,Jacksonville International Airport,JAX,1.4130703795195032
5645,Eros Airport,ERS,1.4088082793020154
3410,Borg El Arab International Airport,HBE,1.4076539495413931
3392,Yantai Laishan Airport,YNT,1.4070741293814444
3120,Wattay International Airport,VTE,1.406354317476894
3330,Townsville Airport,TSV,1.4039608681986697
5412,Nusatupe Airport,GZO,1.4020710851642066
1780,Sangster International Airport,MBJ,1.4018809622804833
3571,Wiley Post Will Rogers Memorial Airport,BRW,1.3968682276067481
353,Bremen Airport,BRE,1.3940870474293916
2562,Santa Genoveva Airport,GYN,1.391442442798575
3502,Dallas Love Field,DAL,1.3847786026300184
916,Roland Garros Airport,RUN,1.3846389118349292
2897,Hato International Airport,CUR,1.3845847051164208
979,Maputo Airport,MPM,1.3812928231721526
1208,Zagreb Airport,ZAG,1.3792692905211457
3256,"Pattimura Airport, Ambon",AMQ,1.3788517193277872
1206,Split Airport,SPU,1.377457364046635
1520,Olbia Costa Smeralda Airport,OLB,1.3696550894363106
3863,Will Rogers World Airport,OKC,1.3649100246070396
3854,Cold Bay Airport,CDB,1.364254029040232
246,Ouagadougou Airport,OUA,1.3563726563707497
2850,Del Caribe Santiago Mariño International Airport,PMV,1.354310562020318
4242,Tanna Airport,TAH,1.351098907848318
3898,Adi Sutjipto International Airport,JOG,1.3489371131281112
1501,Bari Karol Wojtyła Airport,BRI,1.3470852329119036
4,Nadzab Airport,LAE,1.346677623459642
3515,Myrtle Beach International Airport,MYR,1.3402310881751212
1458,Kos Airport,KGS,1.339920398891127
2219,Peshawar International Airport,PEW,1.3361695482061797
4119,Djibouti-Ambouli Airport,JIB,1.3346431270489687
2745,Jose Maria Córdova International Airport,MDE,1.333743098002451
799,King Shaka International Airport,DUR,1.3322483351200913
1474,Chania International Airport,CHQ,1.3312909307896121
4014,Louisville International Standiford Field,SDF,1.3164308021268252
6147,Khudzhand Airport,LBD,1.3122903787850635
883,Maya-Maya Airport,BZV,1.3085292842374512
3620,Deadhorse Airport,SCC,1.3007762075389468
2874,V.C. Bird International Airport,ANU,1.2956787530879486
2816,Carrasco International /General C L Berisso Airport,MVD,1.285425769420289
7,Narsarsuaq Airport,UAK,1.2831282368232635
347,Nuremberg Airport,NUE,1.27672355504576
1519,Cagliari Elmas Airport,CAG,1.2715346119490933
2613,Leite Lopes Airport,RAO,1.2614561061561065
1399,Lille-Lesquin Airport,LIL,1.2573479395954836
1633,João Paulo II Airport,PDL,1.25300372145904
3196,Da Nang International Airport,DAD,1.252923495299415
2121,Esfahan Shahid Beheshti International Airport,IFN,1.2528835224105226
2538,Campo Grande Airport,CGR,1.249800605466401
4161,Yaoundé Nsimalen International Airport,NSI,1.248628168086168
